zip,state_name,soldBy,customerID,officeID,active_status,days_old,services_completed,services_due,completion_percentage,balance,difference,avg_contract_value,distance_in_miles,population_current,gender_male,age_median,race_white,crime_overall,households_total,households_value,households_yearbuilt,households_occupancy_owned,income_average,income_median,costs_overall
75044,Texas,3147,698235,9,0,934,2,11.90,0.1681,0,9.9068,356,16.34,41179,46.82,39,55.94,28,15262,162572,1983,67.74,83670,72558,105
76248,Texas,3234,698237,9,1,1000,13,12.63,1.0293,0,-0.3699,501,17.90,35651,47.67,39,87.86,4,12176,270683,1996,81.56,129637,115106,114
76018,Texas,2917,698247,9,0,934,8,11.90,0.6723,0,3.9068,489,22.73,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75089,Texas,2587,698253,9,1,932,13,11.88,1.0943,0,-1.1151,555,22.35,28263,47.42,35,64.39,18,8997,172060,1994,88.23,99947,93073,100
75040,Texas,2426,698256,9,0,933,9,11.89,0.7569,0,2.8959,420,17.82,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75063,Texas,4500,698257,9,1,934,13,11.90,1.0924,0,-1.0932,663,2.75,33626,47.72,33,40.67,59,15322,285486,1991,33.77,88600,72805,126
75082,Texas,3147,698258,9,1,933,12,11.89,1.0093,0,-0.1041,369,14.94,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
76002,Texas,3234,698260,9,0,933,3,11.89,0.2523,0,8.8959,436,25.31,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76018,Texas,2825,698264,9,0,934,3,11.90,0.2521,0,8.9068,572,23.63,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76002,Texas,3234,698265,9,0,934,2,11.90,0.1681,0,9.9068,489,25.12,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75052,Texas,3364,698274,9,1,933,12,11.89,1.0093,0,-0.1041,427,22.42,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75082,Texas,2648,698276,9,0,933,7,11.89,0.5887,0,4.8959,357,14.73,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75074,Texas,2587,698282,9,0,932,8,11.88,0.6734,0,3.8849,356,15.26,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75074,Texas,3324,698285,9,0,930,7,11.86,0.5902,0,4.8630,489,14.83,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75082,Texas,2994,698286,9,1,932,12,11.88,1.0101,0,-0.1151,421,15.83,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75082,Texas,2463,698287,9,0,932,2,11.88,0.1684,0,9.8849,357,15.32,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75082,Texas,2463,698288,9,0,932,8,11.88,0.6734,0,3.8849,489,15.15,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75040,Texas,3324,698291,9,0,932,6,11.88,0.5051,0,5.8849,391,16.92,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75044,Texas,3055,698295,9,0,932,7,11.88,0.5892,0,4.8849,357,15.74,41179,46.82,39,55.94,28,15262,162572,1983,67.74,83670,72558,105
75040,Texas,2426,698297,9,1,932,12,11.88,1.0101,0,-0.1151,374,17.64,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
76210,Texas,2803,698301,9,1,931,11,11.87,0.9267,0,0.8740,316,18.41,41082,48.03,34,78.74,26,13860,177723,1998,79.77,97635,88878,104
75068,Texas,2803,698310,9,0,932,3,11.88,0.2525,0,8.8849,489,17.70,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76209,Texas,3137,698314,9,0,931,3,11.87,0.2527,0,8.8740,356,24.51,24437,46.34,32,73.97,96,9396,124003,1977,47.99,63213,54332,96
76018,Texas,3347,698320,9,1,933,9,11.89,0.7569,0,2.8959,449,22.71,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,3176,698321,9,1,933,12,11.89,1.0093,0,-0.1041,445,17.76,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76002,Texas,3316,698322,9,0,933,6,11.89,0.5046,0,5.8959,357,25.33,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76018,Texas,2783,698323,9,0,933,9,11.89,0.7569,0,2.8959,276,23.82,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75052,Texas,3240,698325,9,1,933,12,11.89,1.0093,0,-0.1041,513,22.04,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76018,Texas,2918,698328,9,0,933,2,11.89,0.1682,0,9.8959,489,23.78,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76248,Texas,3364,698330,9,1,1000,13,12.63,1.0293,0,-0.3699,392,18.55,35651,47.67,39,87.86,4,12176,270683,1996,81.56,129637,115106,114
75071,Texas,5115,698336,9,1,1000,13,12.63,1.0293,0,-0.3699,461,21.89,37585,49.34,32,73.37,22,11921,204403,1999,76.06,94116,86145,95
76002,Texas,3316,698338,9,0,933,11,11.89,0.9251,0,0.8959,369,25.28,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76002,Texas,3316,698339,9,1,933,12,11.89,1.0093,0,-0.1041,369,25.30,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76002,Texas,3228,698340,9,1,911,12,11.65,1.0300,0,-0.3452,501,24.12,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76001,Texas,3364,698341,9,1,933,12,11.89,1.0093,0,-0.1041,421,25.46,30874,48.01,34,63.35,30,10057,157123,1994,83.20,92014,84320,96
76002,Texas,3228,698344,9,0,933,7,11.89,0.5887,0,4.8959,511,24.49,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75040,Texas,3129,698350,9,0,933,10,11.89,0.8410,0,1.8959,517,17.08,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75050,Texas,2619,698362,9,0,931,7,11.87,0.5897,0,4.8740,357,10.83,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
76002,Texas,3228,698366,9,1,933,11,11.89,0.9251,0,0.8959,329,24.10,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76210,Texas,2550,698369,9,1,933,12,11.89,1.0093,0,-0.1041,501,19.52,41082,48.03,34,78.74,26,13860,177723,1998,79.77,97635,88878,104
76210,Texas,3362,698372,9,1,933,11,11.89,0.9251,0,0.8959,368,25.20,41082,48.03,34,78.74,26,13860,177723,1998,79.77,97635,88878,104
76210,Texas,3261,698373,9,1,933,12,11.89,1.0093,0,-0.1041,329,19.10,41082,48.03,34,78.74,26,13860,177723,1998,79.77,97635,88878,104
75052,Texas,3364,698375,9,0,932,10,11.88,0.8418,0,1.8849,501,22.45,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76209,Texas,2372,698378,9,1,933,12,11.89,1.0093,0,-0.1041,421,22.65,24437,46.34,32,73.97,96,9396,124003,1977,47.99,63213,54332,96
76002,Texas,3228,698379,9,0,932,2,11.88,0.1684,0,9.8849,356,24.07,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76002,Texas,3316,698381,9,0,933,6,11.89,0.5046,0,5.8959,522,25.36,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76018,Texas,2619,698382,9,1,933,12,11.89,1.0093,0,-0.1041,461,23.42,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,3261,698383,9,0,932,10,11.88,0.8418,0,1.8849,489,17.62,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76018,Texas,2917,698387,9,0,933,3,11.89,0.2523,0,8.8959,489,22.64,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,2803,698390,9,1,1000,12,12.63,0.9501,0,0.6301,392,18.04,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,2803,698391,9,1,999,13,12.61,1.0309,0,-0.3808,392,18.03,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76227,Texas,4432,698392,9,1,1000,13,12.63,1.0293,0,-0.3699,328,18.27,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
75082,Texas,3147,698393,9,0,932,7,11.88,0.5892,0,4.8849,410,15.22,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75044,Texas,2365,698395,9,1,922,11,11.77,0.9346,0,0.7753,369,13.76,41179,46.82,39,55.94,28,15262,162572,1983,67.74,83670,72558,105
75082,Texas,2420,698397,9,0,931,2,11.87,0.1685,0,9.8740,356,15.82,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75040,Texas,2377,698401,9,1,931,12,11.87,1.0110,0,-0.1260,421,16.54,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75048,Texas,3324,698406,9,0,931,10,11.87,0.8425,0,1.8740,380,18.34,19185,47.46,36,69.43,37,6280,184300,1996,86.48,99319,91743,104
75044,Texas,3055,698410,9,0,931,2,11.87,0.1685,0,9.8740,489,15.70,41179,46.82,39,55.94,28,15262,162572,1983,67.74,83670,72558,105
75040,Texas,2377,698411,9,1,931,12,11.87,1.0110,0,-0.1260,574,16.62,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
76227,Texas,2550,698415,9,1,931,12,11.87,1.0110,0,-0.1260,328,18.91,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76227,Texas,2550,698416,9,0,931,7,11.87,0.5897,0,4.8740,356,18.91,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76227,Texas,2550,698417,9,0,931,1,11.87,0.0842,0,10.8740,489,18.73,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76227,Texas,2550,698418,9,1,931,13,11.87,1.0952,0,-1.1260,368,19.39,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76227,Texas,2604,698421,9,0,931,2,11.87,0.1685,0,9.8740,356,19.09,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76001,Texas,2828,698425,9,0,931,2,11.87,0.1685,0,9.8740,436,26.42,30874,48.01,34,63.35,30,10057,157123,1994,83.20,92014,84320,96
76002,Texas,2736,698426,9,0,931,5,11.87,0.4212,0,6.8740,357,25.10,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76002,Texas,2895,698428,9,0,931,2,11.87,0.1685,0,9.8740,489,23.83,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76002,Texas,3285,698434,9,0,932,6,11.88,0.5051,0,5.8849,489,24.14,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75068,Texas,2589,698437,9,1,932,12,11.88,1.0101,0,-0.1151,368,18.09,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76018,Texas,2825,698438,9,0,932,3,11.88,0.2525,0,8.8849,572,21.61,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76227,Texas,2372,698442,9,0,932,3,11.88,0.2525,0,8.8849,356,18.75,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
75052,Texas,3364,698445,9,0,932,9,11.88,0.7576,0,2.8849,356,22.48,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75068,Texas,3161,698446,9,0,932,1,11.88,0.0842,0,10.8849,249,16.39,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,2668,698454,9,1,931,12,11.87,1.0110,0,-0.1260,501,15.53,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76227,Texas,2550,698457,9,1,932,12,11.88,1.0101,0,-0.1151,368,19.08,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76018,Texas,2783,698459,9,0,932,2,11.88,0.1684,0,9.8849,505,22.36,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76001,Texas,2828,698461,9,0,932,3,11.88,0.2525,0,8.8849,416,26.19,30874,48.01,34,63.35,30,10057,157123,1994,83.20,92014,84320,96
76227,Texas,2550,698468,9,1,932,13,11.88,1.0943,0,-1.1151,368,19.15,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
75052,Texas,3240,698469,9,0,932,8,11.88,0.6734,0,3.8849,489,21.92,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76002,Texas,3316,698471,9,0,932,6,11.88,0.5051,0,5.8849,489,25.40,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75068,Texas,2803,698474,9,0,932,3,11.88,0.2525,0,8.8849,516,17.71,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,3161,698475,9,1,932,13,11.88,1.0943,121,-1.1151,501,16.39,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76209,Texas,3098,698476,9,0,932,8,11.88,0.6734,0,3.8849,356,23.25,24437,46.34,32,73.97,96,9396,124003,1977,47.99,63213,54332,96
75068,Texas,2868,698477,9,1,932,12,11.88,1.0101,0,-0.1151,501,17.98,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76227,Texas,2550,698479,9,0,932,10,11.88,0.8418,0,1.8849,356,18.86,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
75068,Texas,2797,698485,9,0,932,9,11.88,0.7576,0,2.8849,489,16.97,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76227,Texas,3049,698487,9,0,932,3,11.88,0.2525,0,8.8849,489,18.89,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76002,Texas,2895,698488,9,1,932,12,11.88,1.0101,0,-0.1151,501,24.04,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76063,Texas,3240,698489,9,0,931,1,11.87,0.0842,0,10.8740,551,27.30,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
76227,Texas,2908,698493,9,0,932,9,11.88,0.7576,0,2.8849,489,17.68,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76018,Texas,2783,698494,9,0,932,4,11.88,0.3367,0,7.8849,489,22.32,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75052,Texas,2624,698497,9,0,932,5,11.88,0.4209,0,6.8849,489,22.00,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75071,Texas,2377,698498,9,0,932,6,11.88,0.5051,0,5.8849,551,21.13,37585,49.34,32,73.37,22,11921,204403,1999,76.06,94116,86145,95
76002,Texas,3250,698499,9,0,932,5,11.88,0.4209,0,6.8849,434,24.22,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75074,Texas,2587,698501,9,0,932,8,11.88,0.6734,0,3.8849,489,15.44,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
76018,Texas,3347,698505,9,0,932,11,11.88,0.9259,0,0.8849,543,22.40,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76002,Texas,2736,698507,9,0,932,3,11.88,0.2525,0,8.8849,357,24.53,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76018,Texas,3347,698509,9,0,932,3,11.88,0.2525,0,8.8849,489,22.62,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,3176,698517,9,0,932,9,11.88,0.7576,0,2.8849,356,17.76,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,3344,698518,9,1,932,12,11.88,1.0101,0,-0.1151,368,17.98,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75080,Texas,4500,698519,9,1,932,12,11.88,1.0101,0,-0.1151,492,9.59,45423,47.99,38,73.06,60,18461,186351,1971,57.11,83654,71276,111
75068,Texas,3261,698521,9,0,932,3,11.88,0.2525,0,8.8849,356,17.72,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76018,Texas,2619,698524,9,0,931,3,11.87,0.2527,0,8.8740,436,23.41,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,2589,698526,9,0,931,3,11.87,0.2527,0,8.8740,356,18.07,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,2550,698527,9,1,931,13,11.87,1.0952,0,-1.1260,501,16.72,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75040,Texas,3324,698530,9,0,931,6,11.87,0.5055,0,5.8740,489,17.18,61351,47.42,34,54.24,31,18792,118569,1977,73.86,67810,59509,82
75089,Texas,2994,698532,9,1,930,10,11.86,0.8432,0,1.8630,400,19.26,28263,47.42,35,64.39,18,8997,172060,1994,88.23,99947,93073,100
75089,Texas,2648,698537,9,1,930,11,11.86,0.9275,0,0.8630,390,18.97,28263,47.42,35,64.39,18,8997,172060,1994,88.23,99947,93073,100
75089,Texas,2587,698543,9,0,930,7,11.86,0.5902,0,4.8630,356,19.67,28263,47.42,35,64.39,18,8997,172060,1994,88.23,99947,93073,100
75082,Texas,2463,698555,9,0,931,9,11.87,0.7582,0,2.8740,562,13.28,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
76002,Texas,3234,698556,9,0,930,7,11.86,0.5902,0,4.8630,367,25.22,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
76063,Texas,2918,698560,9,1,930,13,11.86,1.0961,0,-1.1370,421,26.98,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
76018,Texas,3347,698561,9,1,930,11,11.86,0.9275,0,0.8630,449,22.49,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76063,Texas,2621,698562,9,0,930,7,11.86,0.5902,0,4.8630,369,27.60,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
76063,Texas,3240,698567,9,1,930,9,11.86,0.7589,0,2.8630,341,27.09,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
75068,Texas,2908,698570,9,0,931,2,11.87,0.1685,0,9.8740,489,16.06,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75052,Texas,3240,698575,9,0,929,10,11.85,0.8439,0,1.8521,378,22.09,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75068,Texas,2868,698577,9,0,929,2,11.85,0.1688,0,9.8521,489,17.98,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,3176,698578,9,1,930,11,11.86,0.9275,0,0.8630,368,17.80,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,3137,698579,9,0,930,11,11.86,0.9275,0,0.8630,356,17.00,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76226,Texas,3048,698582,9,1,931,11,11.87,0.9267,0,0.8740,368,19.40,20769,48.94,37,88.61,28,6763,335042,2000,89.71,135895,125550,112
75068,Texas,3161,698587,9,0,930,11,11.86,0.9275,0,0.8630,489,15.22,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,2868,698588,9,1,930,11,11.86,0.9275,0,0.8630,523,18.50,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75032,Texas,2372,698589,9,0,930,9,11.86,0.7589,0,2.8630,356,27.40,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75068,Texas,3161,698602,9,1,930,12,11.86,1.0118,0,-0.1370,501,15.23,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75068,Texas,2803,698604,9,1,931,12,11.87,1.0110,0,-0.1260,368,17.63,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76002,Texas,3234,698608,9,1,931,11,11.87,0.9267,121,0.8740,501,24.98,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75068,Texas,2797,698610,9,0,931,6,11.87,0.5055,0,5.8740,356,17.05,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75052,Texas,3364,698611,9,0,931,10,11.87,0.8425,0,1.8740,421,22.36,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76248,Texas,3240,698612,9,1,1000,13,12.63,1.0293,0,-0.3699,595,17.66,35651,47.67,39,87.86,4,12176,270683,1996,81.56,129637,115106,114
75074,Texas,2587,698614,9,1,997,13,12.59,1.0326,0,-0.4027,409,16.19,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75070,Texas,2803,698617,9,0,931,3,11.87,0.2527,0,8.8740,409,19.09,81669,47.44,34,78.11,10,28075,220738,1999,77.44,113373,104357,111
75068,Texas,3049,698618,9,0,931,7,11.87,0.5897,0,4.8740,356,16.05,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75082,Texas,2463,698621,9,1,931,12,11.87,1.0110,0,-0.1260,541,13.10,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75082,Texas,2587,698622,9,1,931,12,11.87,1.0110,0,-0.1260,368,16.98,22079,48.20,40,58.45,29,7904,253992,1993,74.27,131298,107056,120
75074,Texas,2587,698624,9,1,999,13,12.61,1.0309,0,-0.3808,341,16.18,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
76018,Texas,2783,698625,9,0,931,2,11.87,0.1685,0,9.8740,378,22.22,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
75068,Texas,3137,698626,9,0,931,8,11.87,0.6740,0,3.8740,356,16.65,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
76018,Texas,2825,698628,9,0,931,9,11.87,0.7582,0,2.8740,356,22.05,27445,47.37,31,43.74,38,8775,126099,1991,78.11,77820,69036,87
76227,Texas,3049,698629,9,0,931,2,11.87,0.1685,0,9.8740,489,18.96,23757,47.86,33,85.00,14,8034,174180,1999,83.13,86840,78427,102
76021,Texas,4381,705583,9,1,700,10,9.34,1.0707,0,-0.6575,665,15.99,34041,46.49,42,80.94,46,15439,174548,1984,55.52,86194,72993,126
75052,Texas,4479,705586,9,0,700,2,9.34,0.2141,0,7.3425,380,21.43,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75043,Texas,4381,705599,9,0,699,3,9.33,0.3215,0,6.3315,665,20.34,59720,46.25,36,55.82,42,21799,134099,1980,58.83,72423,63223,94
76210,Texas,2294,705601,9,0,699,5,9.33,0.5359,0,4.3315,535,19.70,41082,48.03,34,78.74,26,13860,177723,1998,79.77,97635,88878,104
75070,Texas,4381,705653,9,1,696,10,9.29,1.0764,0,-0.7014,645,18.80,81669,47.44,34,78.11,10,28075,220738,1999,77.44,113373,104357,111
75182,Texas,3686,705656,9,0,696,8,9.29,0.8611,0,1.2986,436,23.32,9196,46.89,38,66.85,47,3176,206451,1991,77.89,99795,88248,104
75126,Texas,4381,705658,9,1,696,8,9.29,0.8611,0,1.2986,455,30.50,32009,48.25,32,81.53,20,10082,176838,2000,88.18,98533,88812,98
75025,Texas,8118,705669,9,0,694,2,9.27,0.2157,0,7.2767,485,14.08,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75025,Texas,8118,705670,9,0,694,5,9.27,0.5394,0,4.2767,485,14.04,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75025,Texas,8118,705671,9,0,694,6,9.27,0.6472,0,3.2767,485,13.99,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75025,Texas,8119,705690,9,1,694,9,9.27,0.9709,0,0.2767,427,13.98,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75010,Texas,8147,705691,9,0,694,8,9.27,0.8630,0,1.2767,357,6.23,23049,46.84,35,55.77,12,8873,226582,1996,54.32,98535,80963,115
75010,Texas,8147,705692,9,1,694,10,9.27,1.0787,0,-0.7233,357,6.22,23049,46.84,35,55.77,12,8873,226582,1996,54.32,98535,80963,115
75025,Texas,8118,705693,9,0,694,5,9.27,0.5394,0,4.2767,575,14.05,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75093,Texas,8149,705694,9,1,694,10,9.27,1.0787,0,-0.7233,465,7.02,49203,47.00,40,70.61,30,20123,396329,1992,58.11,139275,109863,129
75025,Texas,8118,705695,9,0,694,8,9.27,0.8630,0,1.2767,365,14.17,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75010,Texas,8147,705696,9,0,694,6,9.27,0.6472,0,3.2767,357,6.25,23049,46.84,35,55.77,12,8873,226582,1996,54.32,98535,80963,115
75025,Texas,8118,705698,9,1,694,10,9.27,1.0787,0,-0.7233,406,13.91,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
76131,Texas,4381,705705,9,0,694,3,9.27,0.3236,0,6.2767,576,25.89,26183,48.27,29,68.82,16,8338,142537,1999,74.88,84683,77597,95
75098,Texas,4500,705707,9,1,694,9,9.27,0.9709,0,0.2767,351,22.02,53836,47.75,32,71.79,24,17330,163593,1997,83.55,90327,82436,98
75093,Texas,8119,705722,9,0,694,3,9.27,0.3236,0,6.2767,755,8.08,49203,47.00,40,70.61,30,20123,396329,1992,58.11,139275,109863,129
75024,Texas,8147,705724,9,1,694,9,9.27,0.9709,0,0.2767,465,9.03,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75024,Texas,8147,705726,9,0,694,5,9.27,0.5394,0,4.2767,357,9.07,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75035,Texas,8147,705728,9,0,694,5,9.27,0.5394,0,4.2767,357,17.25,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75024,Texas,8149,705730,9,1,694,9,9.27,0.9709,0,0.2767,375,8.85,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75024,Texas,8149,705734,9,0,693,5,9.26,0.5400,0,4.2658,565,8.92,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75007,Texas,8118,705735,9,1,693,10,9.26,1.0799,0,-0.7342,485,5.21,53980,47.94,38,64.72,18,19492,189737,1985,72.72,105141,88518,111
75025,Texas,8118,705737,9,1,693,9,9.26,0.9719,0,0.2658,366,14.06,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75024,Texas,8147,705738,9,0,693,2,9.26,0.2160,0,7.2658,357,9.02,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75024,Texas,8147,705739,9,1,693,9,9.26,0.9719,0,0.2658,357,9.05,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75024,Texas,8147,705741,9,1,693,10,9.26,1.0799,0,-0.7342,356,9.11,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
76010,Texas,2294,705742,9,0,693,2,9.26,0.2160,0,7.2658,471,19.02,56897,50.31,27,49.18,85,17957,92231,1969,33.95,45013,37721,70
